title	detail_url	thumbnail_url	caption
50 1590	https://eisenbahnstiftung.de/images/bildergalerie/117298.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/117298_x.jpg	50 1590 wurde nach der Abnahme im RAW Frankfurt-Nied ab 09.09.1941 dem Bw 2 Frankfurt (Main) zugeteilt, aber bereits am 06.01.1942 an das Bw Kattowitz der RBD Oppeln weitergegeben. Nach dem Krieg verblieb sie als Ty5-33 bei der PKP. Anlässlich der Werksprobefahrt präsentiert sich die neue Lok auf dem Fabrikhof der Fa. A. Jung in Jungenthal bei Kirchen an der Sieg.  (09.1941) <i>Foto: Werkfoto</i>
50 2363	https://eisenbahnstiftung.de/images/bildergalerie/117300.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/117300_x.jpg	Dies war eigentlich die "echte" Fabriknummer 10.000 der Fa. Jung aus Jungenthal (bei Kirchen an der Sieg). Fabrikneu präsentiert sich 50 2363 als ÜK-Lok "K 10" auf dem Werksgelände. Nach der Abnahme im RAW Frankfurt-Nied stand sie ab 16.06.1942 dem Bw Wuppertal-Vohwinkel zur Verfügung. Am 02.01.1943 wurde die Lok an die rumänische CFR verliehen. Von dort kehrte sie im Juli 1943 zur RBD Essen, Bw Duisburg Hbf zurück. (06.1942) <i>Foto: Werkfoto</i>
61 001 bei Henschel (8)	https://eisenbahnstiftung.de/images/bildergalerie/117305.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/117305_x.jpg	Zum Abschluss der Arbeiten an 61 001 durften auf dem Henschel-Werkhof in Kassel Unterstadt nicht nur die beteiligten Ingenieure, sondern auch die an der Montage mitwirkenden Mitarbeiter auf ein Erinnerungsfoto. (05.1935) <i>Foto: Werkfoto</i>
Stromlinien-Doppelstockzug	https://eisenbahnstiftung.de/images/bildergalerie/117306.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/117306_x.jpg	Im Henschel-Heft 11/1936 publizierte der Hersteller eine Schnittzeichnung des neuen LBE-Doppelstockzuges mit der zugehörigen 1'B1'-Tenderlok in Stromlinienverkleidung. Im Winter 1935/36 waren bei Henschel in Kassel die ersten Versuchsfahrten mit der künftigen LBE-Lokomotive 1 (spätere 60 001) erfolgreich durchgeführt worden. Die fest mit dem Zug verbundenen Loks verkehrten im sog. Wendezugbetrieb. Unter großer Beachtung der in- und ausländischen Presse fand am 7. April 1936 die erste öffentliche Vorstellung des neuen Doppelstockwagens mit der Stromlinienlokomotive im Rahmen einer Sonderfahrt statt. Im In- und Ausland erschienen Artikel und Reportagen über den Zug. „Anerkennung für den ruhigen Lauf, die gediegene Ausstattung und den schnellen Schiebeverkehr des Zuges“ druckten Blätter vom Le Matin in Paris über die Dänische Eisenbahnzeitung bis zu den Sidney News ab. (11.1936) <i>Foto: Werkfoto</i>
02 002 in Berlin (3)	https://eisenbahnstiftung.de/images/bildergalerie/116956.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116956_x.jpg	02 002 weilte von Frühjahr 1926 bis Sommer 1927 in Grunewald zu Testfahrten bei der Lokversuchsabteilung und wurde auf der dortigen kombinierten Dreh- und Schiebebühne abgelichtet. Gut zu erkennen ist die Indiziereinrichtung am Zylinder. Die Lok hat bereits ein Jahr nach der Übergabe an die DRG neue Windleitbleche abweichender Bauform erhalten. Geliefert wurde sie mit vertikal geteilten Blechen (wie ein Fabrikfoto der Lok von 1926 belegt), besitzt nun horizontal geteilte Bleche, wie sie auch die ersten Nachbauloks der BR 01 erhalten haben. Diese Windleitbleche der neueren Ausführung wurden nach vorn bis zur Vorderkante der Pufferbohle um ca. 30-35 cm verlängert. Daraus lässt sich schließen, dass es in den Jahren bis zur Einführung der meist als "Wagner-Bleche" bezeichneten ganz großen Windleitbleche etliche Zwischenstufen mit kleineren Veränderungen der Ursprungs-Bauform gab. 1939 wurde die Vierzylinder-Verbundlok in die Zweizylinder-Variante 01 237 umgebaut. (1927) <i>Foto: RVM</i>
38 1726 in Basel	https://eisenbahnstiftung.de/images/bildergalerie/116960.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116960_x.jpg	38 1726 (Bw Basel DRB) vor dem "Rheingold" im Bahnhof Basel SBB. (07.1939) <i>Foto: Privatfoto</i>
38 3045 bei Marburg	https://eisenbahnstiftung.de/images/bildergalerie/116961.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116961_x.jpg	38 3045 vom Bw Marburg (Lahn) auf der Lahnbrücke zwischen Marburg Süd und Niederweimar auf der Main-Weser-Bahn. (1930) <i>Foto: RVM</i>
Wasserhalt in Triberg	https://eisenbahnstiftung.de/images/bildergalerie/116962.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116962_x.jpg	Eine unbekannte P 8 ergänzt ihre Wasservorräte im Bahnhof Triberg auf der Schwarzwaldbahn. (1929) <i>Foto: RVM</i>
Blick auf Calw	https://eisenbahnstiftung.de/images/bildergalerie/116966.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116966_x.jpg	Der Bahnhof Calw, in den gerade 86 253 mit P 3102 aus Pforzheim einfährt, befand sich an der Nagoldtalbahn Pforzheim—Hochstadt (b Horb) sowie der Württembergischen Schwarzwaldbahn Stuttgart-Zuffenhausen–Calw (rechts). Der 1989 aufgelassene alte Bahnhof lag deutlich entfernt vom Stadtzentrum war wegen des ursprünglichen Betriebs mit Dampflokomotiven und Güterzügen und der damit verbundenen Lärm-, Staub- und Rauchbelästigung in dem engen Tal der Nagold eine verständliche Entscheidung. Für den Personenverkehr war aber diese Distanz umständlich. Am 29. Mai 1983 wurde der Personenverkehr zwischen Weil der Stadt und Calw eingestellt. Dadurch verlor der Bahnhof Calw seine Funktion als Umstiegsbahnhof zwischen Nagoldtal- und Schwarzwaldbahn. Am 28. Mai 1989 ging der neue zentrumsnahe Haltepunkt Calw in Betrieb.  (22.07.1937) <i>Foto: RVM-Filmstelle Berlin (Bellingrodt)</i>
99 568 bei Meißen	https://eisenbahnstiftung.de/images/bildergalerie/116970.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116970_x.jpg	99 568 (Lokbf Lommatzsch) fährt mit einem Personenzug von Meißen Triebischtal nach Lommatzsch und wird in Kürze den Bahnhof Garsebach erreichen. Dort trennten sich die schmalspurigen Linien nach Wilsdruff und Lommatzsch. Im Vordergrund verläuft die damals noch zweigleisige Hauptstrecke Borsdorf (Sa)—Coswig (Bez Dresden), links am Borsdorfer Gleis steht das Hauptsignal der Blockstelle Götterfelsen. Hinter dem Zug zweigt das Anschlussgleis einer Ziegelei ab.  (1932) <i>Foto: Thümler</i>
03 002	https://eisenbahnstiftung.de/images/bildergalerie/116904.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116904_x.jpg	Die ersten drei Lokomotiven der Baureihe 03 lieferte Borsig in Berlin-Tegel im Jahr 1930 in kurzen Abständen an die Reichsbahn ab. Im grauen Fotografieranstrich präsentiert sich 03 002 auf dem Fabrikhof der Herstellerfirma. Hier noch ohne Heimatschilder wurde die Lok nach der Abnahmeuntersuchung im RAW Tempelhof am 23.07.1930 dem Bw Osnabrück Hbf zugeteilt. Gekuppelt mit dem Kurztender der Bauart 2'2 T 30 konnte sie auf 20 m-Drehscheiben wenden. Die Lok befindet sich heute im Oldtimer Museum in Prora auf Rügen mit einer rot lackierten Stromlinienverkleidung versehen, die sie im Original allerdings nie besaß. (07.1930) <i>Foto: Werkfoto</i>
03 004	https://eisenbahnstiftung.de/images/bildergalerie/116905.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116905_x.jpg	Unter der Fabriknummer 10000 lieferte die Berliner Maschinenbau-Actien-Gesellschaft (BMAG) im November 1931 die Lok 03 004 ab. Anschließend wurde sie dem Bw Schneidemühl Pbf zugeteilt. Nach dem Krieg blieb sie als Pm2-1 bei der PKP und wurde dort am 14.04.1971 ausgemustert. Im Unterschied zu dem Kurztender 2'2 T 30 der 03 002 besitzt 03 004 den größeren "Nietentender" der Bauart 2'2' T 32. (11.1931) <i>Foto: Werkfoto</i>
03 057	https://eisenbahnstiftung.de/images/bildergalerie/116617.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116617_x.jpg	Die neue 03 057 im Fotografieranstrich in einer Werkaufnahme der Fa. Krupp in Essen. Die Lok wurde am 22.09.1931 an das Abnahme-RAW Braunschweig übergeben und absolvierte am 25.09.1931 ihre Abnahmefahrt von Braunschweig nach Magdeburg und zurück. Anschließend wurde sie dem Bw Dortmund Hbf überwiesen. (09.1931) <i>Foto: Werkfoto</i>
5627 Elberfeld	https://eisenbahnstiftung.de/images/bildergalerie/116621.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116621_x.jpg	Die preußische G 12 "5627 ELBERFELD" beim Herstellwerk Krupp in Essen. Nach der Abnahmeuntersuchung am 22.11.1920 durch das Werkstättenamt Dortmund 1 wurde sie der Betriebswerkstätte Vohwinkel zugeteilt. Die Reichsbahn ordnete die Lok 1925 als 58 1992 ein. 1968 wurde sie beim Bw Leipzig-Wahren ausgemustert.  (11.1920) <i>Foto: Werkfoto</i>
Nachtfahrt	https://eisenbahnstiftung.de/images/bildergalerie/116644.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116644_x.jpg	Nächtliche Probefahrt der fabrikneuen 03 056 mit eingeschalteter elektrischer Beleuchtung bei Krupp in Essen. Die Lok wurde am 31.08.1931 an die Reichsbahn übergeben und nach der Abnahme am 12.09.1931 im RAW Braunschweig dem Bw Dortmund Hbf zugeteilt. (08.1931) <i>Foto: Werkfoto</i>
Wittfeld-AT in Stettin	https://eisenbahnstiftung.de/images/bildergalerie/116569.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116569_x.jpg	Ein unbekannter preußischer Speichertriebwagen (eaT) hat mit zwei Personenwagen soeben den Stettiner Hauptbahnhof in Richtung Stettin Gb verlassen und passiert die Drehbrücke über die Westoder zur Oderinsel Silberwiese. Bei den angehängten Wagen handelt es sich um einen Ci Pr91 nach Blatt I.5 von 1891 und einen Cid-24 der Einheits-Nebenbahnwagen. 8 Wagen dieser Bauart (Nr. 98053 bis 98060) waren für den Einsatz mit Triebwagen ohne Fahrleitung eingeteilt. Die Drehbrücke wurde um 1880 erbaut und ist Teil der Viaduktstrecke über die beiden Oderarme im Stadtgebiet. Auch hier war Altmeister Bellingrodt bei der Vergabe der Fahrzeugnummer erfinderisch. Das Bildverzeichnis nennt AT 273/274, der allerdings schon 1929 von der Rbd Stettin zur Rbd Magdeburg (Bw Güsten) umbeheimatet worden war.  (1936) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
Nr. 100.000	https://eisenbahnstiftung.de/images/bildergalerie/116299.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116299_x.jpg	Heute feiern wir uns selbst! Das 100.000 Bild auf der Bildergalerie ist online! Wer sich nun wundert, dass dieses Bild als Nr. 116299 angezeigt wird: In den letzten 20 Jahren sind immer wieder Vorlagen durch bessere Scans ersetzt worden. Um die eindeutige Zuordnung zu wahren, wird auch jede ausgetauschte Vorlage wie ein neues Bild gezählt, was die Differenz zwischen tatsächlich vorhandenen Fotos und den nominal gezählten Bildern erklärt. (12.03.2026) <i>Foto: Joachim Schmidt</i>
E 44 044	https://eisenbahnstiftung.de/images/bildergalerie/116261.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116261_x.jpg	Die fabrikneue E 44 044 beim Herstellerwerk Krauss-Maffei (Fabrik-Nr. 15547) in München-Allach. Die Lok steht kurz vor der Übergabe an die DRG und ist bereits mit "Rbd Breslau", "Bw Hirschberg" beschildert. Dort war sie bis Kriegsende stationiert, anschließend erfolgte der Abtransport als Reparationsgut in die UdSSR. 1952 an die DR rückgeführt, wurde sie im Raw Dessau generalüberholt und mit dem Rahmen der E 44 063 (Krauss-Maffei, Fabrik-Nr. 15587) im Januar 1960 wieder in Dienst gestellt.  (04.1936) <i>Foto: Werkfoto</i>
Strandgut des Krieges (8)	https://eisenbahnstiftung.de/images/bildergalerie/116275.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116275_x.jpg	01 006 wurde am 30. September 1944 wegen schwerer Schäden nach einem Luftangriff beim Bw Ludwigshafen abgestellt und anschließend nach Henschel in Kassel gebracht. Da die Priorität aber eher auf der Ausbesserung von Güterzuglokomotiven lag, wurde die Lok erst nach dem Krieg vom 17. Dezember 1947 bis 17. März 1949 im Rahmen einer L 4 wiederhergestellt. Anschließend kehrte sie beim Bw Gießen in den Betriebsdienst zurück. (1944) <i>Foto: Werkfoto</i>
Strandgut des Krieges (9)	https://eisenbahnstiftung.de/images/bildergalerie/116276.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116276_x.jpg	Im Oktober 1944 war 50 197 vom Bw Wedau bei einem Luftangriff schwer in Mitleidenschaft gezogen worden. Die erst fünf Jahre alte Lok wurde zur Ausbesserung nach Henschel in Kassel gebracht. Aus dem Schrotthaufen wurde tatsächlich wieder eine betriebfähige Lok hergestellt, allerdings erst nach dem Krieg zwischen dem 18.09. und 31.10.1947. Die Lok lief dann noch bis 1969, zuletzt beim Bw Weiden (Oberpf). (1944) <i>Foto: Werkfoto</i>
Strandgut des Krieges (10)	https://eisenbahnstiftung.de/images/bildergalerie/116277.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116277_x.jpg	Die Lokomotive 21 der Villebahn war eine von der Firma Henschel in Kassel hergestellte normalspurige Industrielokomotive der Bauart E h2t. 1944 erhielt sie durch einen Bombentreffer auf der Vereinigte Ville schwerste Beschädigungen. Die Lok wurde bei Henschel wieder instandgesetzt und 1946 dem Betrieb auf der Braunkohlenbahn in Hürth bei Köln zurückgegeben. (1944) <i>Foto: Werkfoto</i>
42 und 52	https://eisenbahnstiftung.de/images/bildergalerie/116141.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116141_x.jpg	Ab 1943 wurde neben der Baureihe 52 eine zweite Serie von Kriegslokomotiven aufgelegt, die mehrere Verbesserungen am Lauf- und Triebwerk gegenüber der BR 52 aufwies. Henschel lieferte 1943 zwei Baumusterlokomotiven 42 0001 und 0002, die versuchsweise einen Brotankessel der Wiener Lokfabrik Floridsdorf erhielten. Dort steht 42 0001 neben einer unbekannten 52er. (07.1943) <i>Foto: RVM (Werkfoto)</i>
1 LBE in Lübeck (3)	https://eisenbahnstiftung.de/images/bildergalerie/116142.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116142_x.jpg	Die Lok 1 (Viertbesetzung) der Lübeck-Büchener Eisenbahn (LBE) war eine stromlinienförmig verkleidete Tenderlok. Die Maschine mit der Achsfolge 1'B1' hatte ein Zweizylinder-Heißdampftriebwerk und konnte vorwärts und rückwärts 120 km/h fahren. Die wendezugfähige Lok besaß eine elektrische Fernbedienungseinrichtung, der Regler wurde im geschobenen Betrieb mittels Stellmotor und Rollenkette vom Lokführer im Führerstand aus bedient, der Heizer übernahm die restlichen Aufgaben. Die Verständigung erfolgte mittels Klingelzeichen und Telefon. Gleichzeitig mit der Lok wurden bei den Waggonbaufirmen WUMAG in Görlitz und bei Linke-Hofmann in Breslau die dazugehörenden Doppeldeck-Schnellverkehrswagen hergestellt, um den Schnellverkehr zwischen Hamburg und Lübeck weiter zu beschleunigen. Nach der Verstaatlichung der LBE am 1. Januar 1938 wurde die Lok Nr. 1 in das Nummernschema der Reichsbahn als Baureihe 60 mit der Nummer 60 001 einsortiert. Nach der Ausmusterung am 03.11.1942 fand sie in Berlin als Heizlokomotive Verwendung, ihre Spur verliert sich nach dem Krieg in der Sowjetunion. (1936) <i>Foto: RVM (Werkfoto)</i>
86 201 in Dahlerau	https://eisenbahnstiftung.de/images/bildergalerie/116145.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116145_x.jpg	86 201 war ab 11.12.1934 fabrikneu dem Bw Steinbeck zugeteilt und fährt hier 4 Monate später mit P 1073 nach Radevormwald in Dahlerau aus. Der Ort an der Wupper erlangte 36 Jahre später traurige Berühmheit, als am 27. Mai 1971 ein Schienenbus und ein Güterzug hier kollidierten. Dabei starben 46 Menschen, davon 41 Schüler der Radevormwalder Geschwister-Scholl-Schule. Es war der Eisenbahnunfall mit den meisten Todesopfern der Deutschen Bundesbahn. (19.03.1935) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
86 252 und 86 253	https://eisenbahnstiftung.de/images/bildergalerie/116146.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116146_x.jpg	Vor ihrer Abnahme durch die Reichsbahn glänzen 86 252 und 86 253 auf dem Werkshof von Henschel in Kassel Unterstadt. (07.1936) <i>Foto: Werkfoto</i>
86 252 in Kassel	https://eisenbahnstiftung.de/images/bildergalerie/116147.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116147_x.jpg	86 252 und 86 253 für das Bw Stuttgart-Rosenstein und 86 254 für das Bw Kempten (Allgäu) sowie eine weitere 86er stehen auf und hinter der Drehscheibe in einem unbekannten Bw. (07.1936) <i>Foto: Werkfoto</i>
99 162 bei Reichenbach	https://eisenbahnstiftung.de/images/bildergalerie/116154.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116154_x.jpg	99 162 wird mit dem an Werktagen verkehrenden P 3838 (Oberheinsdorf ab 12.55 Uhr – Reichenbach/Vogtl unterer Bf an 13.24 Uhr) in Kürze Reichenbach (Vogtl) Bergstraße erreichen. (28.05.1936) <i>Foto: DLA Darmstadt (Bellingrodt)</i>
VT 133 008 in Großalmerode	https://eisenbahnstiftung.de/images/bildergalerie/116026.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116026_x.jpg	Die Triebwagen 133 006–008 waren eine Parallelentwicklung von Henschel zu den Wismarer Schienenbussen. Die Fahrzeuge wichen in Bauweise und Aufbau teilweise erheblich von der Konstruktion bis dahin gebräuchlicher Fahrzeuge der Deutschen Reichsbahn ab, da konsequent auf Gewichtsreduzierung gesetzt wurde. Nachteilig war allerdings, dass sie wegen der geringen Stehplatzanzahl nicht flexibel bei Stoßzeiten eingesetzt werden konnten und keine Kupplungsmöglichkeit für einen Beiwagen besaßen. Der von Linke-Hofmann-Busch in Bautzen für Henschel gefertigte 133 008 ist hier auf einer Probefahrt und steht im Bahnhof Großalmerode Ost für die Rückfahrt nach Kassel bereit. Erst im Mai 1934 wurde er beim Bw Passau in Dienst gestellt. Nach dem Umbau 1939 in den Bahndienstwagen (Fahrleitungsuntersuchungswagen) "München 703 813" verliert sich seine Spur.  (06.1933) <i>Foto: Rudolf Kreutzer</i>
E 05 001	https://eisenbahnstiftung.de/images/bildergalerie/116028.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116028_x.jpg	Im Zuge der Ausschreibung der Baureihe E 04 wurde der Deutschen Reichsbahn von den Siemens-Schuckert-Werken eine Lokomotive mit Tatzlagerantrieb angeboten. Um diesen Antrieb mit dem Federtopfantrieb der E 04 vergleichen zu können, bestellte die DRG drei Versuchslokomotiven. Während die elektrischen Ausrüstungen von den Siemens-Schuckert-Werken geliefert wurden, entstanden die mechanischen Fahrzeugteile bei Henschel & Sohn in Kassel. Aufgrund der unbefriedigenden Laufeigenschaften bei Geschwindigkeiten über 100 km/h im Vergleich zur E 04 blieb es bei der Beschaffung der drei Versuchslokomotiven. E 05 001, hier auf einem Werkfoto der Fa. Henschel in Kassel, war beim Bw Leipzig Hbf West stationiert. Am 29. September 1946 wurde sie als Reparationsleistung an die Sowjetunion abgegeben und verblieb auch dort. (1933) <i>Foto: Werkfoto</i>
E 05 103 in Magdeburg (1)	https://eisenbahnstiftung.de/images/bildergalerie/116029.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116029_x.jpg	E 05 103 (Bw Leipzig Hbf West) vor einem Eilzug in Magdeburg Hbf. Sie war die einzige der drei Versuchslokomotiven, die für 130 km/h (statt 110 km/h) zugelassen war. Im Vergleich mit dem Betriebsprogramm der E 04 beförderte sie 400-t-Schnellzüge und 300-t-Personenzüge auf der Strecke Leipzig—Dessau—Magdeburg sowie 600-t-Schnellzüge auf der Bahnstrecke Magdeburg—Halle (S)—Leipzig, wobei die E 04 aufgrund besserer Laufeigenschaften die E 05 hinter sich lassen konnte. (1934) <i>Foto: RVM</i>
E 05 103 in Magdeburg (2)	https://eisenbahnstiftung.de/images/bildergalerie/116030.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116030_x.jpg	E 05 103 während einer Zugpause im Gleisvorfeld des Magdeburger Hauptbahnhofs. Die Lok war nach der Abnahmeuntersuchung durch das RAW Dessau ab 08.11.1933 dem Bw Leipzig Hbf West zugeteilt. Im Dienstplan 8 wurde sie mit den Loks der Baureihe E 04 auf der Relation Leipzig—Dessau—Magdeburg—Halle (Saale)—Leipzig verwendet. Dahinter wartet die abgebügelte E 04 06 auf die Rückleistung nach Leipzig. (1934) <i>Foto: DLA Darmstadt (Maey)</i>
E 19 11	https://eisenbahnstiftung.de/images/bildergalerie/116033.jpg	https://eisenbahnstiftung.de/images/thumbnails/bildergalerie/116033_x.jpg	E 19 11 im grauen Fotografieranstrich auf einer retuschierten Werkaufnahme der Fa. Henschel in Kassel. Die beiden von Siemens/Henschel gelieferten E 19 11 und 12 der zweiten Bauart der E 19 wichen sowohl im mechanischen als auch im elektrischen Teil von den beiden ersten E 19 ab: SSW rüstete die Maschinen mit Doppelmotoren des Typs WBDM265 aus, wobei die Motoren mit den Bodenblechen abschlossen, sodass der Maschinenraum mehr Platz für die elektrische Ausrüstung bot. Die Reihenschaltung der Doppelmotoren ließ gegenüber den ersten E 19 eine höhere Spannung bei kleineren Strömen zu, wodurch nochmals Masse im elektrischen Teil eingespart werden konnte. Aufgrund einer veränderten Ausführung des Schaltwerks konnte die Fahrmotorspannung der E 19 11 mit 57 Stufen gegenüber 39 Stufen bei den anderen E 19 sehr feinfühlig geregelt werden. Nach der Abnahme am 15.05.1940 im RAW München-Freimann stand E 19 11 dem Bw Nürnberg Hbf zur Verfügung. Bis zur Indienststellung der Baureihe E 03 im Jahr 1965 war sie eine der leistungsfähigsten deutschen elektrischen Lokomotiven.  (09.1939) <i>Foto: Werkfoto</i>
